River,Gauge Site,Date,Up Stream,Down Stream
RAVI,Balloki,22-Jun-22,19600,NIL
RAVI,Sidhnai,22-Jun-22,9400,NIL
SUTLEJ,Sulemanki,22-Jun-22,10431,624
SUTLEJ,Islam,22-Jun-22,300,Nil
INDUS,Kalabagh,22-Jun-22,126398,121898
INDUS,Chashma,22-Jun-22,152140,149053
INDUS,Taunsa,22-Jun-22,118166,105136
INDUS,Guddu,22-Jun-22,79654,67792
INDUS,Sukkar,22-Jun-22,59767,25047
INDUS,Kotri,22-Jun-22,11910,115
JHELUM,Kotli,22-Jun-22,-,23820
JHELUM,Mangla,22-Jun-22,60000,29415
JHELUM,Rasul,22-Jun-22,25358,23610
CHENAB,Marala,22-Jun-22,81922,72072
CHENAB,Khanki,22-Jun-22,19724,14724
CHENAB,Qadirabad,22-Jun-22,21000,Nil
CHENAB,Trimmu,22-Jun-22,13251,NIL
CHENAB,Punjnad,22-Jun-22,6385,NIL
RAVI,Jassar,22-Jun-22,-,3141
RAVI,Shahdara,22-Jun-22,-,499
RAVI,Balloki,22-Jun-22,19400,NIL
RAVI,Sidhnai,22-Jun-22,9000,NIL
SUTLEJ,Sulemanki,22-Jun-22,10431,624
SUTLEJ,Islam,22-Jun-22,300,NIL
INDUS,Kalabagh,22-Jun-22,118289,113789
INDUS,Chashma,22-Jun-22,153265,149061
INDUS,Taunsa,22-Jun-22,120036,106805
INDUS,Guddu,22-Jun-22,81906,69794
INDUS,Sukkar,22-Jun-22,59767,25047
INDUS,Kotri,22-Jun-22,11910,115
JHELUM,Kotli,22-Jun-22,-,13070
JHELUM,Mangla,22-Jun-22,75000,29815
JHELUM,Rasul,22-Jun-22,21453,19705
CHENAB,Marala,22-Jun-22,94630,84780
CHENAB,Khanki,22-Jun-22,19724,14724
CHENAB,Qadirabad,22-Jun-22,19000,NIL
CHENAB,Trimmu,22-Jun-22,15358,NIL
CHENAB,Punjnad,22-Jun-22,6385,NIL
RAVI,Jassar,22-Jun-22,-,3141
RAVI,Shahdara,22-Jun-22,-,499
RAVI,Balloki,22-Jun-22,19400,NIL
RAVI,Sidhnai,22-Jun-22,9000,NIL
SUTLEJ,Sulemanki,22-Jun-22,10616,Nil
SUTLEJ,Islam,22-Jun-22,300,Nil
INDUS,Kalabagh,22-Jun-22,132333,127408
INDUS,Chashma,22-Jun-22,143781,139181
INDUS,Taunsa,22-Jun-22,117711,104731
INDUS,Guddu,22-Jun-22,81906,69794
INDUS,Sukkar,22-Jun-22,59767,25047
INDUS,Kotri,22-Jun-22,11730,115
JHELUM,Kotli,22-Jun-22,-,8010
JHELUM,Mangla,22-Jun-22,72000,29815
JHELUM,Rasul,22-Jun-22,21555,19705
CHENAB,Marala,22-Jun-22,117370,107520
CHENAB,Khanki,22-Jun-22,65104,60104
CHENAB,Qadirabad,22-Jun-22,19000,NIL
CHENAB,Trimmu,22-Jun-22,15759,NIL
CHENAB,Punjnad,22-Jun-22,6385,NIL
RAVI,Jassar,22-Jun-22,-,3141
RAVI,Shahdara,22-Jun-22,-,499
RAVI,Balloki,22-Jun-22,19400,NR
RAVI,Sidhnai,22-Jun-22,10000,NIL
SUTLEJ,Sulemanki,22-Jun-22,10616,NIL
SUTLEJ,Islam,22-Jun-22,450,Nil
INDUS,Kalabagh,23-Jun-22,89407,84407
INDUS,Chashma,23-Jun-22,153300,148700
INDUS,Taunsa,23-Jun-22,117711,104731
INDUS,Guddu,23-Jun-22,81906,69794
INDUS,Sukkar,23-Jun-22,59767,25047
INDUS,Kotri,23-Jun-22,11730,115
JHELUM,Kotli,23-Jun-22,-,5820
JHELUM,Mangla,23-Jun-22,66000,29615
JHELUM,Rasul,23-Jun-22,21555,19705
CHENAB,Marala,23-Jun-22,74892,65042
CHENAB,Khanki,23-Jun-22,112976,107976
CHENAB,Qadirabad,23-Jun-22,61787,41437
CHENAB,Trimmu,23-Jun-22,20174,4074
CHENAB,Punjnad,23-Jun-22,6385,NIL
RAVI,Jassar,23-Jun-22,-,3141
RAVI,Shahdara,23-Jun-22,-,499
RAVI,Balloki,23-Jun-22,19400,NIL
RAVI,Sidhnai,23-Jun-22,11400,NIL
SUTLEJ,Sulemanki,23-Jun-22,11732,1116
SUTLEJ,Islam,23-Jun-22,450,Nil
INDUS,Kalabagh,23-Jun-22,78811,73386
INDUS,Chashma,23-Jun-22,146045,141445
INDUS,Taunsa,23-Jun-22,117422,101428
INDUS,Guddu,23-Jun-22,78856,66744
INDUS,Sukkar,23-Jun-22,61155,25150
INDUS,Kotri,23-Jun-22,11230,115
JHELUM,Kotli,23-Jun-22,-,4880
JHELUM,Mangla,23-Jun-22,60000,30015
JHELUM,Rasul,23-Jun-22,17650,15800
CHENAB,Marala,23-Jun-22,64236,54336
CHENAB,Khanki,23-Jun-22,74760,69760
CHENAB,Qadirabad,23-Jun-22,119715,98015
CHENAB,Trimmu,23-Jun-22,19507,3407
CHENAB,Punjnad,23-Jun-22,6385,NIL
RAVI,Jassar,23-Jun-22,-,5676
RAVI,Shahdara,23-Jun-22,-,499
RAVI,Balloki,23-Jun-22,19400,NIL
RAVI,Sidhnai,23-Jun-22,11700,NIL
SUTLEJ,Sulemanki,23-Jun-22,11732,1116
SUTLEJ,Islam,23-Jun-22,450,NIL
INDUS,Kalabagh,23-Jun-22,113182,107256
INDUS,Chashma,23-Jun-22,129582,124982
INDUS,Taunsa,23-Jun-22,121225,104721
INDUS,Guddu,23-Jun-22,80127,68015
INDUS,Sukkar,23-Jun-22,61590,25200
INDUS,Kotri,23-Jun-22,11230,115
JHELUM,Kotli,23-Jun-22,-,4590
JHELUM,Mangla,23-Jun-22,60000,30015
JHELUM,Rasul,23-Jun-22,24150,15800
CHENAB,Marala,23-Jun-22,32396,22218
CHENAB,Khanki,23-Jun-22,67446,61446
CHENAB,Qadirabad,23-Jun-22,69742,47742
CHENAB,Trimmu,23-Jun-22,18973,2065
CHENAB,Punjnad,23-Jun-22,6385,NIL
RAVI,Jassar,23-Jun-22,-,6353
RAVI,Shahdara,23-Jun-22,-,392
RAVI,Balloki,23-Jun-22,18600,NIL
RAVI,Sidhnai,23-Jun-22,12300,NIL
SUTLEJ,Sulemanki,23-Jun-22,11232,Nil
SUTLEJ,Islam,23-Jun-22,450,Nil
INDUS,Kalabagh,23-Jun-22,122781,116781
INDUS,Chashma,23-Jun-22,122120,117520
INDUS,Taunsa,23-Jun-22,121225,104721
INDUS,Guddu,23-Jun-22,80127,68015
INDUS,Sukkar,23-Jun-22,61590,25200
INDUS,Kotri,23-Jun-22,11230,115
JHELUM,Kotli,23-Jun-22,-,4590
JHELUM,Mangla,23-Jun-22,50000,30015
JHELUM,Rasul,23-Jun-22,24845,11895
CHENAB,Marala,23-Jun-22,37671,27571
CHENAB,Khanki,23-Jun-22,48833,42833
CHENAB,Qadirabad,23-Jun-22,63437,41437
CHENAB,Trimmu,23-Jun-22,18570,1384
CHENAB,Punjnad,23-Jun-22,6385,NIL
RAVI,Jassar,23-Jun-22,-,5676
RAVI,Shahdara,23-Jun-22,-,392
RAVI,Balloki,23-Jun-22,18100,NIL
RAVI,Sidhnai,23-Jun-22,12300,NIL
SUTLEJ,Sulemanki,23-Jun-22,11232,Nil
SUTLEJ,Islam,23-Jun-22,450,Nil
INDUS,Kalabagh,24-Jun-22,98392,92392
INDUS,Chashma,24-Jun-22,134639,130039
INDUS,Taunsa,24-Jun-22,121225,104721
INDUS,Guddu,24-Jun-22,80365,68253
INDUS,Sukkar,24-Jun-22,63040,25650
INDUS,Kotri,24-Jun-22,11210,115
JHELUM,Kotli,24-Jun-22,-,4590
JHELUM,Mangla,24-Jun-22,50000,11515
JHELUM,Rasul,24-Jun-22,27845,11895
CHENAB,Marala,24-Jun-22,32318,22218
CHENAB,Khanki,24-Jun-22,38609,32609
CHENAB,Qadirabad,24-Jun-22,53419,31419
CHENAB,Trimmu,24-Jun-22,20234,2734
CHENAB,Punjnad,24-Jun-22,6160,NIL
RAVI,Jassar,24-Jun-22,-,5676
RAVI,Shahdara,24-Jun-22,-,499
RAVI,Balloki,24-Jun-22,17700,NIL
RAVI,Sidhnai,24-Jun-22,12300,NIL
SUTLEJ,Sulemanki,24-Jun-22,11107,Nil
SUTLEJ,Islam,24-Jun-22,350,Nil
INDUS,Kalabagh,24-Jun-22,103819,97819
INDUS,Chashma,24-Jun-22,136023,131423
INDUS,Taunsa,24-Jun-22,121225,104721
INDUS,Guddu,24-Jun-22,81747,69635
INDUS,Sukkar,24-Jun-22,63040,25650
INDUS,Kotri,24-Jun-22,11050,115
JHELUM,Kotli,24-Jun-22,-,3770
JHELUM,Mangla,24-Jun-22,46000,20715
JHELUM,Rasul,24-Jun-22,16850,Nil
CHENAB,Marala,24-Jun-22,37771,27571
CHENAB,Khanki,24-Jun-22,35659,29659
CHENAB,Qadirabad,24-Jun-22,53419,31419
CHENAB,Trimmu,24-Jun-22,20895,3395
CHENAB,Punjnad,24-Jun-22,6160,NIL
RAVI,Jassar,24-Jun-22,-,4660
RAVI,Shahdara,24-Jun-22,-,392
RAVI,Balloki,24-Jun-22,17700,NIL
RAVI,Sidhnai,24-Jun-22,12700,NIL
SUTLEJ,Sulemanki,24-Jun-22,11107,Nil
SUTLEJ,Islam,24-Jun-22,350,NIL
INDUS,Kalabagh,24-Jun-22,103819,97819
INDUS,Chashma,24-Jun-22,131645,127545
INDUS,Taunsa,24-Jun-22,121225,104721
INDUS,Guddu,24-Jun-22,83423,71311
INDUS,Sukkar,24-Jun-22,63040,25650
INDUS,Kotri,24-Jun-22,11050,115
JHELUM,Kotli,24-Jun-22,-,3270
JHELUM,Mangla,24-Jun-22,37000,22115
JHELUM,Rasul,24-Jun-22,17700,NIL
CHENAB,Marala,24-Jun-22,32418,22218
CHENAB,Khanki,24-Jun-22,31144,25144
CHENAB,Qadirabad,24-Jun-22,41787,19787
CHENAB,Trimmu,24-Jun-22,23456,5956
CHENAB,Punjnad,24-Jun-22,6160,NIL
RAVI,Jassar,24-Jun-22,-,4154
RAVI,Shahdara,24-Jun-22,-,392
RAVI,Balloki,24-Jun-22,18100,NIL
RAVI,Sidhnai,24-Jun-22,12700,NIL
SUTLEJ,Sulemanki,24-Jun-22,10900,NIL
SUTLEJ,Islam,24-Jun-22,350,NIL
INDUS,Kalabagh,24-Jun-22,101980,96480
INDUS,Chashma,24-Jun-22,122888,118788
INDUS,Taunsa,24-Jun-22,121225,104721
INDUS,Guddu,24-Jun-22,83423,71311
INDUS,Sukkar,24-Jun-22,63040,25650
INDUS,Kotri,24-Jun-22,11050,115
JHELUM,Kotli,24-Jun-22,-,3040
JHELUM,Mangla,24-Jun-22,44000,29515
JHELUM,Rasul,24-Jun-22,15700,NIL
CHENAB,Marala,24-Jun-22,21862,11512
CHENAB,Khanki,24-Jun-22,29832,23832
CHENAB,Qadirabad,24-Jun-22,41787,19737
CHENAB,Trimmu,24-Jun-22,23456,5956
CHENAB,Punjnad,24-Jun-22,6160,NIL
RAVI,Jassar,24-Jun-22,-,4154
RAVI,Shahdara,24-Jun-22,-,392
RAVI,Balloki,24-Jun-22,19400,NIL
RAVI,Sidhnai,24-Jun-22,12700,NIL
SUTLEJ,Sulemanki,24-Jun-22,10900,NIL
SUTLEJ,Islam,24-Jun-22,350,NIL
INDUS,Kalabagh,25-Jun-22,83159,78159
INDUS,Chashma,25-Jun-22,135322,131222
INDUS,Taunsa,25-Jun-22,121225,104721
INDUS,Guddu,25-Jun-22,85368,73256
INDUS,Sukkar,25-Jun-22,63490,26050
INDUS,Kotri,25-Jun-22,10740,115
JHELUM,Kotli,25-Jun-22,-,3040
JHELUM,Mangla,25-Jun-22,36000,29515
JHELUM,Rasul,25-Jun-22,15700,NIL
CHENAB,Marala,25-Jun-22,27215,16865
CHENAB,Khanki,25-Jun-22,23930,17930
CHENAB,Qadirabad,25-Jun-22,41787,19737
CHENAB,Trimmu,25-Jun-22,23456,5956
CHENAB,Punjnad,25-Jun-22,6160,NIL
RAVI,Jassar,25-Jun-22,-,4154
RAVI,Shahdara,25-Jun-22,-,821
RAVI,Balloki,25-Jun-22,20600,NIL
RAVI,Sidhnai,25-Jun-22,12700,NIL
SUTLEJ,Sulemanki,25-Jun-22,10303,NIL
SUTLEJ,Islam,25-Jun-22,350,NIL
INDUS,Kalabagh,25-Jun-22,100910,95910
INDUS,Chashma,25-Jun-22,129131,125031
INDUS,Taunsa,25-Jun-22,121225,104721
INDUS,Guddu,25-Jun-22,87770,75658
INDUS,Sukkar,25-Jun-22,63490,26050
INDUS,Kotri,25-Jun-22,10740,115
JHELUM,Kotli,25-Jun-22,-,2600
JHELUM,Mangla,25-Jun-22,44000,30415
JHELUM,Rasul,25-Jun-22,16450,NIL
CHENAB,Marala,25-Jun-22,27315,16865
CHENAB,Khanki,25-Jun-22,24720,18720
CHENAB,Qadirabad,25-Jun-22,32778,10778
CHENAB,Trimmu,25-Jun-22,23456,5956
CHENAB,Punjnad,25-Jun-22,6160,NIL
RAVI,Jassar,25-Jun-22,-,3141
RAVI,Shahdara,25-Jun-22,-,821
RAVI,Balloki,25-Jun-22,20600,NIL
RAVI,Sidhnai,25-Jun-22,12700,NIL
SUTLEJ,Sulemanki,25-Jun-22,10303,NIL
SUTLEJ,Islam,25-Jun-22,350,NIL
INDUS,Kalabagh,25-Jun-22,69000,64500
INDUS,Chashma,25-Jun-22,97156,89847
INDUS,Taunsa,25-Jun-22,121225,104721
INDUS,Guddu,25-Jun-22,90707,76685
INDUS,Sukkar,25-Jun-22,63490,26050
INDUS,Kotri,25-Jun-22,10740,115
JHELUM,Kotli,25-Jun-22,-,2400
JHELUM,Mangla,25-Jun-22,49000,41674
JHELUM,Rasul,25-Jun-22,23291,5341
CHENAB,Marala,25-Jun-22,27315,16865
CHENAB,Khanki,25-Jun-22,18390,12390
CHENAB,Qadirabad,25-Jun-22,30379,8379
CHENAB,Trimmu,25-Jun-22,23456,5956
CHENAB,Punjnad,25-Jun-22,6160,NIL
RAVI,Jassar,25-Jun-22,-,3141
RAVI,Shahdara,25-Jun-22,-,821
RAVI,Balloki,25-Jun-22,20200,NIL
RAVI,Sidhnai,25-Jun-22,12700,NIL
SUTLEJ,Sulemanki,25-Jun-22,10569,NIL
SUTLEJ,Islam,25-Jun-22,350,NIL
INDUS,Kalabagh,25-Jun-22,90470,87270
INDUS,Chashma,25-Jun-22,94967,89867
INDUS,Taunsa,25-Jun-22,118379,102256
INDUS,Guddu,25-Jun-22,90707,76685
INDUS,Sukkar,25-Jun-22,63490,26050
INDUS,Kotri,25-Jun-22,10740,115
JHELUM,Kotli,25-Jun-22,-,2400
JHELUM,Mangla,25-Jun-22,43000,41674
JHELUM,Rasul,25-Jun-22,24291,5341
CHENAB,Marala,25-Jun-22,27365,16865
CHENAB,Khanki,25-Jun-22,22737,16737
CHENAB,Qadirabad,25-Jun-22,30379,8379
CHENAB,Trimmu,25-Jun-22,29509,12009
CHENAB,Punjnad,25-Jun-22,6160,NIL
RAVI,Jassar,25-Jun-22,-,3141
RAVI,Shahdara,25-Jun-22,-,606
RAVI,Balloki,25-Jun-22,19000,NIL
RAVI,Sidhnai,25-Jun-22,12700,NIL
SUTLEJ,Sulemanki,25-Jun-22,10569,NIL
SUTLEJ,Islam,25-Jun-22,350,NIL
INDUS,Kalabagh,26-Jun-22,67377,95377
INDUS,Chashma,26-Jun-22,94693,89593
INDUS,Taunsa,26-Jun-22,118379,102256
INDUS,Guddu,26-Jun-22,93922,77885
INDUS,Sukkar,26-Jun-22,64525,27035
INDUS,Kotri,26-Jun-22,10745,110
JHELUM,Kotli,26-Jun-22,-,2400
JHELUM,Mangla,26-Jun-22,45000,31666
JHELUM,Rasul,26-Jun-22,24791,5341
CHENAB,Marala,26-Jun-22,27365,16865
CHENAB,Khanki,26-Jun-22,22737,16737
CHENAB,Qadirabad,26-Jun-22,30379,8379
CHENAB,Trimmu,26-Jun-22,36537,19037
CHENAB,Punjnad,26-Jun-22,6446,NIL
RAVI,Jassar,26-Jun-22,-,3141
RAVI,Shahdara,26-Jun-22,-,499
RAVI,Balloki,26-Jun-22,18500,NIL
RAVI,Sidhnai,26-Jun-22,12456,NIL
SUTLEJ,Sulemanki,26-Jun-22,11304,NIL
SUTLEJ,Islam,26-Jun-22,350,NIL
INDUS,Kalabagh,26-Jun-22,60772,58772
INDUS,Chashma,26-Jun-22,105087,99987
INDUS,Taunsa,26-Jun-22,118345,102227
INDUS,Guddu,26-Jun-22,94833,78796
INDUS,Sukkar,26-Jun-22,65150,27660
INDUS,Kotri,26-Jun-22,10745,110
JHELUM,Kotli,26-Jun-22,-,2200
JHELUM,Mangla,26-Jun-22,48000,31916
JHELUM,Rasul,26-Jun-22,19950,NIL
CHENAB,Marala,26-Jun-22,27365,16865
CHENAB,Khanki,26-Jun-22,20724,14724
CHENAB,Qadirabad,26-Jun-22,32776,10776
CHENAB,Trimmu,26-Jun-22,40506,23006
CHENAB,Punjnad,26-Jun-22,6446,NIL
RAVI,Jassar,26-Jun-22,-,2888
RAVI,Shahdara,26-Jun-22,-,499
RAVI,Balloki,26-Jun-22,18500,NIL
RAVI,Sidhnai,26-Jun-22,12456,NIL
SUTLEJ,Sulemanki,26-Jun-22,11304,NIL
SUTLEJ,Islam,26-Jun-22,350,NIL
INDUS,Kalabagh,26-Jun-22,63636,61636
INDUS,Chashma,26-Jun-22,105874,99962
INDUS,Taunsa,26-Jun-22,113883,98363
INDUS,Guddu,26-Jun-22,95935,79898
INDUS,Sukkar,26-Jun-22,66020,28530
INDUS,Kotri,26-Jun-22,10825,110
JHELUM,Kotli,26-Jun-22,-,1840
JHELUM,Mangla,26-Jun-22,51000,43824
JHELUM,Rasul,26-Jun-22,25816,5341
CHENAB,Marala,26-Jun-22,27365,16865
CHENAB,Khanki,26-Jun-22,18390,12390
CHENAB,Qadirabad,26-Jun-22,32776,10776
CHENAB,Trimmu,26-Jun-22,38405,20805
CHENAB,Punjnad,26-Jun-22,7654,NIL
RAVI,Jassar,26-Jun-22,-,2888
RAVI,Shahdara,26-Jun-22,-,499
RAVI,Balloki,26-Jun-22,19600,NIL
RAVI,Sidhnai,26-Jun-22,12456,NIL
SUTLEJ,Sulemanki,26-Jun-22,11489,NIL
SUTLEJ,Islam,26-Jun-22,350,NIL
INDUS,Kalabagh,26-Jun-22,84497,82497
INDUS,Chashma,26-Jun-22,104311,100023
INDUS,Taunsa,26-Jun-22,113883,98363
INDUS,Guddu,26-Jun-22,95935,79898
INDUS,Sukkar,26-Jun-22,66020,28530
INDUS,Kotri,26-Jun-22,10825,110
JHELUM,Kotli,26-Jun-22,-,2020
JHELUM,Mangla,26-Jun-22,46000,43824
JHELUM,Rasul,26-Jun-22,32845,11895
CHENAB,Marala,26-Jun-22,27365,13865
CHENAB,Khanki,26-Jun-22,22737,16737
CHENAB,Qadirabad,26-Jun-22,30379,8379
CHENAB,Trimmu,26-Jun-22,38405,20805
CHENAB,Punjnad,26-Jun-22,7654,NIL
RAVI,Jassar,26-Jun-22,-,2888
RAVI,Shahdara,26-Jun-22,-,499
RAVI,Balloki,26-Jun-22,20000,NIL
RAVI,Sidhnai,26-Jun-22,12456,NIL
SUTLEJ,Sulemanki,26-Jun-22,11489,NIL
SUTLEJ,Islam,26-Jun-22,600,NIL
INDUS,Kalabagh,27-Jun-22,98865,96865
INDUS,Chashma,27-Jun-22,105945,100033
INDUS,Taunsa,27-Jun-22,113883,98363
INDUS,Guddu,27-Jun-22,98326,79003
INDUS,Sukkar,27-Jun-22,68190,29030
INDUS,Kotri,27-Jun-22,11945,110
JHELUM,Kotli,27-Jun-22,-,2200
JHELUM,Mangla,27-Jun-22,47000,34254
JHELUM,Rasul,27-Jun-22,27041,5341
CHENAB,Marala,27-Jun-22,32718,22218
CHENAB,Khanki,27-Jun-22,18390,12390
CHENAB,Qadirabad,27-Jun-22,32776,10776
CHENAB,Trimmu,27-Jun-22,38405,20805
CHENAB,Punjnad,27-Jun-22,1654,NIL
RAVI,Jassar,27-Jun-22,-,2888
RAVI,Shahdara,27-Jun-22,-,392
RAVI,Balloki,27-Jun-22,20000,NIL
RAVI,Sidhnai,27-Jun-22,12456,NIL
SUTLEJ,Sulemanki,27-Jun-22,10965,NIL
SUTLEJ,Islam,27-Jun-22,600,NIL
INDUS,Kalabagh,27-Jun-22,79725,77725
INDUS,Chashma,27-Jun-22,105047,99947
INDUS,Taunsa,27-Jun-22,115569,98823
INDUS,Guddu,27-Jun-22,98602,79003
INDUS,Sukkar,27-Jun-22,68190,29030
INDUS,Kotri,27-Jun-22,12185,110
JHELUM,Kotli,27-Jun-22,-,1840
JHELUM,Mangla,27-Jun-22,39000,32466
JHELUM,Rasul,27-Jun-22,33845,11895
CHENAB,Marala,27-Jun-22,38071,27571
CHENAB,Khanki,27-Jun-22,20724,14724
CHENAB,Qadirabad,27-Jun-22,32776,10776
CHENAB,Trimmu,27-Jun-22,35243,17643
CHENAB,Punjnad,27-Jun-22,7412,NIL
RAVI,Jassar,27-Jun-22,-,2635
RAVI,Shahdara,27-Jun-22,-,392
RAVI,Balloki,27-Jun-22,19600,NIL
RAVI,Sidhnai,27-Jun-22,13000,NIL
SUTLEJ,Sulemanki,27-Jun-22,10965,Nil
SUTLEJ,Islam,27-Jun-22,600,NIL
INDUS,Kalabagh,27-Jun-22,63399,61399
INDUS,Chashma,27-Jun-22,103839,100043
INDUS,Taunsa,27-Jun-22,113583,98103
INDUS,Guddu,27-Jun-22,98602,79003
INDUS,Sukkar,27-Jun-22,70860,30110
INDUS,Kotri,27-Jun-22,12185,110
JHELUM,Kotli,27-Jun-22,-,1840
JHELUM,Mangla,27-Jun-22,46000,46474
JHELUM,Rasul,27-Jun-22,33640,11895
CHENAB,Marala,27-Jun-22,27365,16865
CHENAB,Khanki,27-Jun-22,20724,14724
CHENAB,Qadirabad,27-Jun-22,30379,8379
CHENAB,Trimmu,27-Jun-22,27216,9616
CHENAB,Punjnad,27-Jun-22,7412,NIL
RAVI,Jassar,27-Jun-22,-,2635
RAVI,Shahdara,27-Jun-22,-,392
RAVI,Balloki,27-Jun-22,19400,NIL
RAVI,Sidhnai,27-Jun-22,12456,NIL
SUTLEJ,Sulemanki,27-Jun-22,11320,NIL
SUTLEJ,Islam,27-Jun-22,500,NIL
INDUS,Kalabagh,27-Jun-22,84260,82260
INDUS,Chashma,27-Jun-22,104655,100255
INDUS,Taunsa,27-Jun-22,113583,98103
INDUS,Guddu,27-Jun-22,98602,79003
INDUS,Sukkar,27-Jun-22,70860,30110
INDUS,Kotri,27-Jun-22,12185,110
JHELUM,Kotli,27-Jun-22,-,1680
JHELUM,Mangla,27-Jun-22,47000,46474
JHELUM,Rasul,27-Jun-22,33640,11895
CHENAB,Marala,27-Jun-22,32718,22218
CHENAB,Khanki,27-Jun-22,18390,12390
CHENAB,Qadirabad,27-Jun-22,32776,10776
CHENAB,Trimmu,27-Jun-22,27216,9616
CHENAB,Punjnad,27-Jun-22,7332,NIL
RAVI,Jassar,27-Jun-22,-,2635
RAVI,Shahdara,27-Jun-22,-,392
RAVI,Balloki,27-Jun-22,19200,NIL
RAVI,Sidhnai,27-Jun-22,12456,NIL
SUTLEJ,Sulemanki,27-Jun-22,11320,NIL
SUTLEJ,Islam,27-Jun-22,500,NIL
INDUS,Kalabagh,28-Jun-22,88079,86079
INDUS,Chashma,28-Jun-22,104802,100402
INDUS,Taunsa,28-Jun-22,110247,95214
INDUS,Guddu,28-Jun-22,98929,76531
INDUS,Sukkar,28-Jun-22,72440,30110
INDUS,Kotri,28-Jun-22,12555,110
JHELUM,Kotli,28-Jun-22,-,2020
JHELUM,Mangla,28-Jun-22,47000,46474
JHELUM,Rasul,28-Jun-22,21745,NIL
CHENAB,Marala,28-Jun-22,32718,22218
CHENAB,Khanki,28-Jun-22,22737,16737
CHENAB,Qadirabad,28-Jun-22,32776,10776
CHENAB,Trimmu,28-Jun-22,24861,7261
CHENAB,Punjnad,28-Jun-22,7085,NIL
RAVI,Jassar,28-Jun-22,-,2635
RAVI,Shahdara,28-Jun-22,-,284
RAVI,Balloki,28-Jun-22,19000,NIL
RAVI,Sidhnai,28-Jun-22,12700,NIL
SUTLEJ,Sulemanki,28-Jun-22,11076,NIL
SUTLEJ,Islam,28-Jun-22,500,NIL
INDUS,Kalabagh,28-Jun-22,88079,86079
INDUS,Chashma,28-Jun-22,105725,99916
INDUS,Taunsa,28-Jun-22,110247,95214
INDUS,Guddu,28-Jun-22,96407,74009
INDUS,Sukkar,28-Jun-22,72440,30110
INDUS,Kotri,28-Jun-22,12555,110
JHELUM,Kotli,28-Jun-22,-,1840
JHELUM,Mangla,28-Jun-22,53000,46476
JHELUM,Rasul,28-Jun-22,33640,11895
CHENAB,Marala,28-Jun-22,38071,27571
CHENAB,Khanki,28-Jun-22,24720,18720
CHENAB,Qadirabad,28-Jun-22,35374,13374
CHENAB,Trimmu,28-Jun-22,21544,3944
CHENAB,Punjnad,28-Jun-22,7085,NIL
RAVI,Jassar,28-Jun-22,-,2129
RAVI,Shahdara,28-Jun-22,-,284
RAVI,Balloki,28-Jun-22,19000,NIL
RAVI,Sidhnai,28-Jun-22,12700,NIL
SUTLEJ,Sulemanki,28-Jun-22,11076,Nil
SUTLEJ,Islam,28-Jun-22,500,NIL
INDUS,Kalabagh,28-Jun-22,67218,65218
INDUS,Chashma,28-Jun-22,106000,99977
INDUS,Taunsa,28-Jun-22,101042,87243
INDUS,Guddu,28-Jun-22,95428,73030
INDUS,Sukkar,28-Jun-22,71960,30110
INDUS,Kotri,28-Jun-22,13345,110
JHELUM,Kotli,28-Jun-22,-,1680
JHELUM,Mangla,28-Jun-22,46000,46474
JHELUM,Rasul,28-Jun-22,37045,15800
CHENAB,Marala,28-Jun-22,32718,22218
CHENAB,Khanki,28-Jun-22,24220,18720
CHENAB,Qadirabad,28-Jun-22,36942,15942
CHENAB,Trimmu,28-Jun-22,21544,3944
CHENAB,Punjnad,28-Jun-22,7085,NIL
RAVI,Jassar,28-Jun-22,-,2129
RAVI,Shahdara,28-Jun-22,-,284
RAVI,Balloki,28-Jun-22,17500,NIL
RAVI,Sidhnai,28-Jun-22,12456,NIL
SUTLEJ,Sulemanki,28-Jun-22,10861,NIL
SUTLEJ,Islam,28-Jun-22,500,NIL
INDUS,Kalabagh,28-Jun-22,97289,95289
INDUS,Chashma,28-Jun-22,103420,99832
INDUS,Taunsa,28-Jun-22,101042,87243
INDUS,Guddu,28-Jun-22,95428,73030
INDUS,Sukkar,28-Jun-22,71960,30110
INDUS,Kotri,28-Jun-22,13345,110
JHELUM,Kotli,28-Jun-22,-,1840
JHELUM,Mangla,28-Jun-22,48000,46474
JHELUM,Rasul,28-Jun-22,29235,7990
CHENAB,Marala,28-Jun-22,43424,32924
CHENAB,Khanki,28-Jun-22,30360,24860
CHENAB,Qadirabad,28-Jun-22,36942,15942
CHENAB,Trimmu,28-Jun-22,17600,NIL
CHENAB,Punjnad,28-Jun-22,7245,NIL
RAVI,Jassar,28-Jun-22,-,2129
RAVI,Shahdara,28-Jun-22,-,284
RAVI,Balloki,28-Jun-22,17500,NIL
RAVI,Sidhnai,28-Jun-22,12456,NIL
SUTLEJ,Sulemanki,28-Jun-22,10861,NIL
SUTLEJ,Islam,28-Jun-22,500,NIL
INDUS,Kalabagh,29-Jun-22,89988,87988
INDUS,Chashma,29-Jun-22,103678,100090
INDUS,Taunsa,29-Jun-22,97709,95461
INDUS,Guddu,29-Jun-22,87237,66688
INDUS,Sukkar,29-Jun-22,70410,29525
INDUS,Kotri,29-Jun-22,14735,230
JHELUM,Kotli,29-Jun-22,-,2020
JHELUM,Mangla,29-Jun-22,47000,46474
JHELUM,Rasul,29-Jun-22,37045,15800
CHENAB,Marala,29-Jun-22,43424,32924
